label,comments,ID
2,"Nguyễn Quang Vinh nếu mày từ parky bth thì rep tao làm gì parky ăn pịa nên đần vcl, người ta nói 1 hiểu 2, chúng mày nghe 9 mà éo hiểu 1 nữa",2124
0,Nguyen Pino t thấy bth vs ng bth. Còn bọn 3/ nch kiểu khịa khịa núp clone như m thì t chửi bth,2125
3,"Khương Người miền Bắc là người Việt xịn, người Việt chính tông mà lại",2126
3,Các tỉ phú đô la toàn người Bắc. 3 tòa cao ốc cao nhất miền nam cũng là của các ông chủ người Bắc. ngưỡng mộ sự lãnh đạo của các ngài,2127
2,"Tung Pham Duong xịn tới nỗi đi tới đâu bị ghét tới đó, xịn quá s k ở ngoãi đi ,vô nam làm chi cho ngta ghét",2128
3,"Khương vì người miền Bắc tạo ra miền nam mà.ghét là vì đố kỵ ghen tị thôi, tại người Bắc thông minh và giỏi quá, lãnh đạo dân mọi là trách nhiệm của người chủ",2129
2,Khương ngu,2130
2,Viet Anh lại thêm 1 con chó ngứa,2131
2,"Viet Anh cay lắm hả con, còn nếu m nói k cay thì mời m cút, mà m trả lời là m cay",2132
0,"Nguyễn Quang Vinh ủa thì ngoài bắc gọi là bk đr, mà bk có j hay sao gọi tới nhảy đỏng lên z, tự nhiên nói pbvm thà im đi ai nói tới",2133
0,Bến Bờ Bình Yên m có đọc hết cmt t rep k hay chỉ biết táp,2134
2,Khương ủa sao khoá dzị???? Để mừn vô coi người ngợm ra sao chứ giống ngợm quá.,2135
3,"Hoàng Thảo tại bọn bắc kỳ chúng m xấu tính quá , chửi k lại r đi làm chuyện tiểu nhân ,giống chó tụi m cũng biết xem hình hả",2136
2,"Hoàng Thảo cảm ơn đã quan tâm à, bọn chúng m có qua thì có lại thôi, làm như tụi m tốt lắm k bằg",2137
2,Khương t k pbvm nhé. T rất tốt đéo như m. Ok chưa? Xã hội nào cũng vậy. Thông minh để nhìn nhận ra chứ đừng đi đá xéo .,2138
3,"Khương namkiki, namcali",2139
3,"Kòy Saker bắc kì nhột nữa r kìa, chọt trúng chỗ thốn tụi m rồi ,bắc kỳ ăn cá rô cây ,ăn nhằm lựu đạn chết cha bắc kỳ , m thấy t làm tặng m bài thơ có hay k",2140
2,"Kòy Saker tụi m nhột quá khi bị gọi bắc kỳ nên mới nghĩ ra mấy cái tên đó hả, chả ăn thua đâu con chó à, chỉ có m mới cay thôi chứ tụi t thấy chả có gì ,nhột quá k biết làm gì đúng k lủ khỉ chưa kịp tiến hoá",2142
3,"Khương không hề nhột nha, , tụi tao rất khoái khi bọn mày gọi như vậy, namkiki, namcali",2143
3,"Kòy Saker nam kiki ,nam cali, nghe hài quá ,nhưng bắc kỳ ăn cá rô cây nghe hay hơn ,chắc m thích được gọi là bắc kì lắm đúng k chó, vô nam tụi t cho shit ăn thoải mái nè",2144
0,Nguyễn Quang Vinh cay thế nhờ,2145
3,Nguyễn Quang Vinh ko có gì mắc gì phải lôi 3q cali vào. Mày nhột hả,2146
3,Trịnh Sang thì bọn 3 que vs cali con hay khịa bk đó chứ sao . M 3 que à sao bênh nó z,2147
3,Nguyễn Quang Vinh parkky thì ai cũng ghét đâu phải riêng 3que cali. Xung quanh bạn bè tao ai chẳng ghét parkky ko lẽ cali hết hả ta. Ác cái toàn ở vn…. Kkkkk. Parkky thấy nhột mới nhảy dựng . Chứ m kêu t 3que 4 que cũng đc mà. Kkkk,2148
3,Trịnh Sang sao ae t nói k sao mà mấy đứa hay pbvm t ghét vậy thôi . Còn mở mồm ra như m thì chắc gốc 3/ hoặc cali con rồi. Phân biệt cha m vs mẹ m kìa thằng cu,2149
0,Nguyễn Quang Vinh không trịnh sang k phải 3que hay 3 sọc gì . Mà trịnh sang là gì thì ảnh đại diện ns rõ rồi,2150
3,Nguyễn Quang Vinh 3/ mới có quyền khịa Parky chúng mày à,2151
3,"Lãm Lãm nch bth thì k sao. Ae t cũng kêu t bắc kì bth. Còn thể loại pbvm thì xứng đáng gốc 3/ rồi đó. M nhột à cu 3 que , cali con ?",2152
3,"Nguyễn Quang Vinh Khịa chúng mày là Cali á? Parky chúng mày có lối suy nghĩ lạ nhẩy Bố mà ở Cali xơi bò bú vang cho sướng, khịa chúng mày làm gì phí thời gian hả Parky phỏng đạn",2153
3,Lãm Lãm nói phát tự vả rồi còn gì. Cali con thì im mõm. Đéo có tư cách phát biểu + nch vs bố.,2154
2,Lãm Lãm chỉ có giỏi vác clone xong mõm thôi. K biết ngày nổi 3 bữa k hay liếm cẳng ngta để đc cục xương . Thua chó nhà t còn đc ăn đầy đủ,2155
3,"Nguyễn Quang Vinh Cali con là cái đéo gì thế, tên ông nội mày à parky? Nguyễn Quang Cali à Mày là cái cục gì đòi tư cách :)) Parky ảo tưởng vcc",2156
3,"Nguyễn Quang Vinh Chuẩn, bố thấy 2 con parky bận áo cưới đắm đuối nhìn nhau",2157
3,Lãm Lãm nam cầy cũng cưới nhau moà,2158
3,"Sinh Tố Pơ Dẵm phải đuôi mày à, bụi đâu lao ra oẳng câu thiếu i ốt vậy Bắc cầy tró",2159
3,Lãm Lãm ủa sao mà sồn sồn ghê zọ nói người ta thì được thì người ta nói lại thôi nam cầy ạ,2160
3,"Sinh Tố Pơ Mày nhảy xồm vào bố, kêu bố xồn là thế nào con Bắc cầy tró zọ zọ",2161
3,"Lãm Lãm thì mày cũng nhảy vào rép cmt của người ta đó,đúng là nam cầy đụng người ta thì được người ta đụng lại thì khóc ròng lên",2162
3,"Sinh Tố Pơ Con Bắc cầy tró vừa ăn cướp vừa la làng, nhảy xôm vào bố kêu bố mày xồm ơ??? Zọ zọ cmm",2163
3,Lãm Lãm nam cầy đã cay đừng như zậy mắc cười lắm nam cầy à,2164
3,Sinh Tố Pơ Cay??? Dòng nào bố mày cay vậy Bắc kì tró? Dòng lấy nón cối nhét mồm mày à?,2165
3,"Lãm Lãm đừng zậy mà ,tức quá gây chết sớm đó nam cầy",2166
3,"Sinh Tố Pơ Hết xồm rồi đến cay hả con Bắc cầy tró? Dòng tộc cối chúng mày chọc giải trí, cay cái đéo gì vậy?",2167
3,Sinh Tố Pơ Cay lắm hả con bắc cầy tró,2168
2,Lãm Lãm ủa nam cầy nhại lại câu của t chi z hết văn rồi à?,2169
3,Sinh Tố Pơ Cay hả bắc cầy tró? Mày thấy cay nên nói người khác cay à,2170
3,Lãm Lãm tại thấy nam cầy sồn sồn ghê quá đó,2171
3,Sinh Tố Pơ Tao thấy 1 con bắc cầy xồn luôn miệng cay cay đấy chứ,2172
3,Lãm Lãm nhưng có 1 con nam cầy bình luận nồng nặc mùi tức banh háng eo ôi ngay cái bình luận đầu t cmt rất bình thường mà nam cầy zô táp như chó,2173
3,"Sinh Tố Pơ Bắc cầy bắt đầu dơ mồm rồi, mày đang cay kìa Bắc cầy",2174
3,"Sinh Tố Pơ Bắc cầy bảo vệ chủ ghê thế, nhảy vào táp ngay",2175
3,Lãm Lãm chủ t là ai z nam cầy nam cầy xin hãy viết văn mới đừng nhai lại câu của mình,2176
3,Lãm Lãm gỡ quê quán hà nội xuống đi mấy thằng namkiki ở nhà rơm như chúng mày mà đòi quê hà nội à namkiki?,2177
2,Sinh Tố Pơ Ko bảo vệ chủ thế mày táp càng à hoang,2178
3,"Lãm Lãm t rep cmt rất bình thường mà có 1 con nam cầy nhảy cẫng lên đó thôi má đúng tội nghiệp bọn nam cầy, lúc nào cũng phải sồn sồn lên,nói người ta thì được người ta nói lại thì nhảy cẫng lên như bị dội nước sôi vào buồiiii",2179
3,Trịnh Sang đấy cali zẫy nảy lên đấy,2180
3,Nguyễn Quang Vinh m gọi t cali 3que do mày cay tụi đó thôi. Chứ t kêu mày parkky mày lại cắn. Má mắc cưới quá. Parkky cay rồi,2181
0,Trịnh Sang pbvm thì xin mời cút ạ,2182
3,Trịnh Sang rác xoá avt con tró của m rồi à cu . Cút đi giùm cái thứ 3/,2183
3,Nguyễn Quang Vinh parkky cay quá giờ lôi đủ thứ ra nói. Kkkk,2184
0,Nguyễn Đăng Bách thì kệ tổ họ nhà m chứ sao. Đéo liên quan tới t :))),2185
3,Trịnh Sang im moẹ đi mấy con cún cali . Cay quá toàn táp thôi. Bẩn quần vc,2186
3,Nguyễn Đăng Bách im mẹ mõm đi. Bọn 3/ cali con tụi m thì đừng có xàm cặc với t . T cho vé b.l.o.c.k đỡ nhìn thấy mặt tụi là t vui r .,2187
3,Nguyễn Đăng Bách bọn 3/ tụi m thì tự hiểu về bản thân đi chứ cần con cặk gì t phải hiểu tụi m ? Giống người không ? Hài tết sớm à ?,2188
2,Trịnh Sang thằng phản động cay cú,2189
3,"Nguyễn Quang Vinh tụi tao đâu có khịa parkey, tụi kì thị parkey, nói luôn thằng cha m ở VN nha , sủa cali đe.o xi nhê đâu",2190
3,Nguyễn Quang Vinh cali bawe tụi nó 90% là bắc kỳ 54 đó thằng ngu à,2191
3,Trường Trần cali bawe nào 90% là miền bắc? Tự bịa chuyện dở thế,2192
3,Vui LàChính chứ năm 1975 chạy giặc cộng sản là bắc 54 là nhiều. Mày ko nghe giọng nói ở Cali đa số giọng bắc à. Như thằng Nguyễn Cao Kỳ ko bắc kỳ là gì,2193
3,Trường Trần toàn 3we miền nam vnch đu càng chứ miền bắc lúc đó lo đá đít bọn m đi rồi,2194
2,Vui LàChính đa số bắc 54 vô là theo VNCH rất nhiều thằng ngu à. Rồi khi cộng sản vô thì bắc kỳ 54 lại chạy tiếp ra hải ngoại. Còn dân miền nam qua năm 1975 do khổ qua mới đi vược biên. Ngu thì để bô nói cho nghe,2195
3,"Trường Trần thế xin cái dẫn chứng bắc 54 theo vnch nào? Chứ đặc sản 3/ là tuyên láo, bịa chuyện, nhét chữ vào mồm nên nhìn cu em chính tả còn không xong thì nói gì đến lịch sử",2196
3,Vui LàChính à thì ra mày là một thằng bắc kỳ,2197
3,"Trường Trần haizz chán 3we quá cãi không lại bắt đầu chửi đổng, à mà anh dân Khánh Hòa nên anh là dân namki nhé cu em",2198
2,Trường Trần anh kêu anh cần dẫn chứng vnch toàn là bắc 54 của cu em mà? Chứ đâu ai hỏi bắc 54 nổi tiếng? Anh mà ngu thì cu em giờ này làm gì tồn tại để sủa bậy với xàm ngôn?,2200
0,Vui LàChính mày ko thấy đa số tướng tá VNCH là bắc kỳ 54 à. Vô đó mà đọc.,2201
2,"Trường Trần nè cu em à em còn non lắm, anh không phủ nhận 3we không chỉ mỗi miền nam nhưng mà cái con số 90% ở đâu ra? Cu em tự bịa à? Cali như này thì anh yên tâm không thiếu trò vui",2202
2,Vui LàChính anh đang ở Sài Gòn. A chỉ muốn nói cho cu nghe thôi. Còn cái đầu cu cứ đần vậy thì thôi anh kệ.,2203
2,"Trường Trần à thế thì cu em là cali nhưng đu càng hụt rồi :)))) muốn người ta nghe thì đưa ra dẫn chứng, bằng chứng rõ ràng chứ ai đâu như cu em mõm kêu 90% rồi anh hỏi 90% ở đâu ra thì cu em lại kêu tướng vnch đa phần là backy . Chỉ có đần mới đi bịa",2204
2,Trường Trần sao nín rồi vậy em? Bị bắt bài nên sợ chạy như cách lũ bọn m chạy 30/4/1975 à,2205
2,Vui LàChính Đừng bao giờ tranh cãi với một thằng ngu. Vì khi đó nó sẽ kéo ta xuống ngang với trình độ của nó và đánh bại ta bằng kinh nghiệm ngu lâu năm,2206
3,Nguyễn Quang Vinh sao ông lại đi chọc thằng 3 cây con,2207
0,Nguyễn Quang Vinh nại đi tìm bố,2208
2,Trường Trần thôi em à lo đi học lại đi chứ đừng dùng mấy câu đạo lý :))) vì bọn đạo lý hay sống chán lắm,2209
3,Trịnh Sang chứ m là 3/ hay sao dãy nảy lên v,2210
3,Nguyễn Quang Vinh chả có gì mà cay rồi ghét. Xong ai cũng kêu là 3/// chịu,2211
3,Phạm Thế Anh cứ như tôi nè chả bao giờ bảo 3 que toàn bảo khơ me nhà rơm nhà lá,2212
0,"Nguyễn Quang Vinh miền nam khịa chứ cali nào ở đây, giận cá chém thớt à",2213
2,"Joy Yob miền Nam khịa thì chỉ có mấy thak sọc thôi con ạ,người ta nói thế chủ yếu trêu nhau chứ nói như m thì khác j m tự soi gương r nói đúng văn 3///",2214
3,Joy Yob lại 3/// mõm,2215
0,Joy Yob đúng nè,2216
0,vào group mới thấy người mọi trong nam bị thóa mạ hằng ngày. tội lắm hic,2217
0,Joy Yob miền trung nữa ông nhiều lúc t phải chửi chno mặc dù t cũng ở miền trung,2218
-1,Nguyễn Quang Vinh m quay về vs game liên quân rác của m đi,2219
0,"Nguyễn Quang Vinh bth thôi anh, chỗ em có mấy ông chú hỏi em ở đâu em kêu dân Nam Kỳ này",2220
0,Vương Tử Kỳ nói nam bắc kì ko sao cả vấn đề là mấy cái video kiểu giết người chộm cắp đi mà vào nói bọn barky đấy bọn namkiki đấy thì bạn thấy thế nào,2221
0,"Đào Hiếu thật ra cái từ nam kỳ bắc kỳ đông kỳ tây kỳ được dùng từ thời phong kiến rồi, cái từ kỳ đó được chuyển đổi từ chữ thành, hồi phong kiến ngta gọi Bắc Thành nam thành tây thành đông thành khoảng mấy trăm năm về sau chuyển từ thành sang chữ kỳ",2222
3,"Nguyễn Quang Vinh cái đám này cũng gần đây, chắc cũng là Cali mới nhú",2223
3,Hoàng Hải Đăng đúng rồi ít ra nó không ở nhà tôn nhà rơm như namkiki cái bọn lai khơ me trí óc đần nhất trong 3 miền,2224
3,Hoàng Hải Đăng nghe giọng bọn khơ me mà chứ người đâu nói ngọng ngọng vậy,2225
3,"Hoàng Hải Đănggặp t ở bên mỹ là t cầm sún bắgn hết lũ parky đó, nó vẫn ở mexico băn nó như bắng gà thôi",2226
0,Hoàng Hải Đăng đã quá mợi. Xin video coi,2227
-1,Nguyễn Quang Vinh,2228
3,Nguyễn Quang Vinh béc kỳ thì ăn rau muống lỳ như trâu chứ giề :)),2229
2,Nguyễn Quang Vinh ông đừng trêu đàn chó như vậy,2230
2,Nguyễn Quang Vinh bạn cũng đang pbvm đó. Vấn đề gì ở đây. Cũng là cá mè mà khác lứa thôi chứ bầy đặt lên án đồ ha,2231
2,Trương Hồ Công Quốc nó k pbvm. Cali miền nào của viet nam mà nói nó phân biệt.3/ là chó namky là miền nam.parky là bắc.đây là nó phân biệt chó với người,2232
3,"Nguyễn Quang Vinh cái bọn hay pbvm nhất lại là parky ! vì éo có ai miền nam mà ra bắc chúng mày mà chịu nổi cái tính bài ngoại của chúng mày cả ! còn lãnh đạo thì "" tbt phài là người miền bắc và biết ný nuận "" !!! cười ẻ",2234
0,Hiên Đỗ ơ hình như e là người Nam Định mà ?,2235
2,Hiên Đỗ con vật pbvm đây r,2236
2,"Hiên Đỗ Tiên sư bố con four` dẩm. Phát ngôn ngu như bò. Thế mày sinh ra ở đâu mà xưng "" CHÚNG MÀY "". Hay là loại động vật nào đẻ ra mày à.",2237
2,Hiên Đỗ về hỏi con mẹ m xem ngày xưa cho ăn học đàng hoàng ko lên đây ẳng câu như con chó nhà t hay sủa v :)) chỉ có mấy tk ngu l não cận huyết ms pbvm chứ parky cái tk ngu nhà m à từ đó của bọn thực dân pháp nó làm chia rẻ 3 tỉnh vn ta mà bh còn nói đc ngu vcl,2238
2,"Hiên Đỗ ơ cái địt cụ cứ thử ra ngoài Bắc mà nó như này xem có hót răng mang về ko,3 tuổi ranh học éo học lên cắn càng, tương lai lại đi gái cho bọn nó địt thôi",2239
3,Nông Hùng thấy ko ! parky điển hình bào sao người ta khinh,2240
2,Hiên Đỗ chắc mày mồ côi,2241
3,Nông Hùng sao xóa cmt vậy parky !! để cmt cho người ta thấy văn hóa xứ parky chứ !!!,2242
0,Hiên Đỗ bố đâu có,2243
3,Nông Hùng đúng là văn hóa parky !! cmt tực tiểu nói bậy xong xóa =]] còn xưng bố cơ !! kinh thế nhờ ... ! khá lắm parky,2244
0,Hiên Đỗ mù à con,2245
3,Nông Hùng đúng rồi ! để hình đó .. cho mọi người thấy dc cái văn hóa parky trong người mày !! tốt lắm parky,2246
2,Hiên Đỗ lớn nhanh rồi đi làm cave chổng cho các bố địt nhé,2247
3,Nông Hùng cứ thể hiện vắn hóa parky càng nhiếu càng tốt nào !! tiếp đi nào parky .. để mọi người biết dc xứ parky có văn hóa như thế nào,2248
1,Hiên Đỗ lồn mọc lông chưa cháu,2249
2,Hiên Đỗ mày lại ngu rồi chơi tik Tok thì tao toàn thấy bọn mày pbvm,2250
2,"Hiên Đỗ ông ơi, mấy thằng phân biệt vùng miền toàn mấy thằng cali chia rẽ tình cảm ae Việt Nam thôi , mà nghĩ cũng khổ, tại thằng bố con mẹ nó ngu bị đánh cho như 1 con chó phải đu càng đi ở ké nên tụi nó phân biệt là đúng r,mà ông có z thế",2251
3,Hiên Đỗ miền nam chúng m toàn người bắc cầm chịch thôi khôn mới cầm đầu tụi m được đó. Oai đéo gì,2252
3,"Hiên Đỗ chứ bọn khát nước lại rúc trong cái gọi là miền nam như m à , cali con mà cứ nhảy ngược lên",2253
3,"Phan Duc đúng rồi miền nam toàn lũ khát nước ,,, mấy ông bà miền nam xưa ngu nên giờ thành mấy mộ liệt sĩ còn cháu thì bị nói thành khát nước !! chỉ có parky là dân Việt Nam và yêu nước thôi",2254
2,Hiên Đỗ vậy óc có biết các đời chủ tịch nước VN thì người ở đâu chiếm đa số k?,2255
3,Mạnh Là Tên mày biết tbt các đời có người nào mn ko ? và các chủ tích các đời người thanh nghệ tĩnh là đa số nhé !! cần tao show ra luôn ko ?? uvbct giờ cũng thanh nghệ tĩnh và parky nhé !! óc chó cũng ko biết gg mà đọc à,2256
0,Hiên Đỗ chưa biết nhiều hay k nma thấy bạn đang pbvm,2257
0,Hiên Đỗ mày biết tbt Trần Phú không?,2258
0,Trần Nhật Minh cười ẻ bọn pbvm lại nói người khác pbvm !! =]],2259
2,"Mạnh Là Tên thì ra mày bị ngu !! Trấn Phú là ""Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương "" không phải Việt Nam nhé ! lúc đấy là bao gồm 3 nước V-L-C nhé !!! đọc cho rõ vào nhé",2260
0,"Trần Phú sinh ngày 1 tháng 5 năm 1904 tại thành An Thổ, phủ Tuy An, tỉnh Phú Yên (nay thuộc xã An Dân, huyện Tuy An, tỉnh Phú Yên), nguyên quán của ông ở làng Đông Thái, xã An Đồng, tổng Việt Yên, huyện La Sơn, phủ Đức Thọ, tỉnh Nghệ An",2261
2,Hiên Đỗ óc mày viết Đảng cộng sản đông dương là tiền thân của đảng cộng sản VN k? Biết các ông sáng lập đảng cộng sản đông dương toàn người Việt k?. Biết ông Lê Duẩn k?,2262
2,"Hiên Đỗ đã n.,g.,u còn thích thể hiện",2263
2,Hiên Đỗ địt mẹ con ngu này :))) mày ngọng từ giọng nói đến chứ viết luôn à?,2264
3,"Hiên Đỗ nói cứ như mỗi cái miền nam phải đấu tranh không bằng , chả ai xỉa xói miền nam. Toàn bọn cali con đội lốt nhột xong quay ra cắn",2265
2,Hiên Đỗ việc bạn đang làm là phân biệt đấy con gì. Cái câu bạn vừa viết như vừa tát thẳng vào mặt bạn luôn ? Bạn có thực sự biết cách lí luận k vậy nhỉ,2266
3,Nguyễn Quang Vinh chỉ có packy tụi m mới nhột thôi còn tại sao nhột thì tự hiểu,2267
2,Minh Thuận ảnh thờ mà mày đặt làm ảnh bìa thế,2268
3,Đăng Quang đâu phải tự nhiên lũ bắc kỳ chúng m bị ghét có lí do cả,2269
2,Minh Thuận đúng r mấy thằng tinh trùng khuyết tật cmay thì bộ não có suy nghĩ dc cái lồn gì đâu,2270
0,Minh Thuận bị đá đít năm 75 thì chả cay à,2271
0,Nguyễn Quang Vinh cay lắm r đk bạn,2272
3,Nguyễn Quang Vinh đau đớn quá pảky ạ,2273
3,"Phú Thiên pảky là cái gì vậy hả thằng tây nội địa,tiếng nước nào vậy,hay là không có nước",2274
-1,Hai Zhivago ????,2275
-1,Hai Zhivago bò đỏ lạc bầy ?,2276
-1,Hai Zhivago,2277
0,Nguyễn Quang Vinh Sao nhiều thằng đéo phân biệt nổi pbvm vs cali nhờ =)) Muốn chửi thắng ngta đến thế cơ à=)) lôi hết nhưng gì mình học đc trên mạng =))),2278
3,Nguyễn Quang Vinh nói tới bắc kỳ là giựt như đĩa phải vôi.,2279
3,"Nguyễn Quang Vinh tao miền trung mà tao thấy mấy parky còn vô học hơn vài thằng 3que, chơi đểu xấu,chơi kiểu muốn ăn tay trên ngta, tự ái cao cũng parky ra hết",2280
0,Bill Kim chí mạng,2281
3,Bill Kim ok cái đấy thì t nhận nhưng trung kì muôn đời ọc ọc,2282
3,Mấy em Cali vs 3/ cay quá cay . Cay quá k làm gì đc vài cmt bài t chửi xong add t cả đống. Hề loz. Tưởng loại rác nào cũng add t được hay gì ấy . Aliuliu mấy em đê'u có gốc,2283
3,Nguyễn Quang Vinh bồn kì lắc ní nựng,2284
2,"Nguyễn Quang Vinh parky chả có vấn đề gì, chỉ là bọn nghe có vấn để dãy đành đạch thôi",2285
3,Nguyễn Quang Vinh chuẩn mấy th bk vs mấy th nk thì ai cũng như nhau,2286
3,"Nguyễn Quang Vinh nói chung padkkkyyy tốt quá mà ,bởi con cháu sao này ai nói tới là nhảy đảnh lên liền ,tổ tiên pakkkkyyy của mình còn đéo dám nhận",2287
3,Ngồi đây đại chiến vs cali con 800 hiệp hài tết tới trễ,2288
2,"Nguyễn Quang Vinh t k phải 3/, t ở miền Trung mà cả làng cả xóm t ai ai cũng ghét parky",2289
2,K biết mấy nhóc đọc hiểu có vấn đề hay mắt bị lé bố m chửi bọn cali con chứ pbvm mả cha bọn m à não cặk . Học thức đéo có còn đòi bắt bẻ người khác,2290
3,Chất anh ơiii! Làm rạng danh Parky chúng mình thôi,2291
3,Khunie Nguyễn Parky never die,2292
3,"Khunie Nguyễn màu của khát máu, màu của liên xô của trung cộn của khối xhcn tàn bạo",2293
0,Hân Ho thì?,2294
0,"Khunie Nguyễn màu máu là màu tanh nhất, tởm nhất, màu của quỷ.",2295
2,"Hân Ho thế trong chị đang mang thứ tanh nhất,tởm nhất,màu của quỷ à?",2296
2,"Phong Đào màu của sự sống, còn máu kia là nhuốm máu bắn giết đồng bào",2297
2,Hân Ho mà y bị đầ n di truyền à con ml`,2298
2,Hân Ho ngon mà ngu thế em,2299
2,Khunie Nguyễn chúc mai bố bạn 49 ngày vui vẻ,2300
2,Nguyễn Đạt chúc mai bố bạn chôn thanh thản nhé dal,2301
2,Nguyễn Đạt thôi cút con mẹ mày đi. Lớn rồi chửi nhau ko đc lôi bố mẹ vào đây. Chắc suốt ngày đi cà khịa để người ta vào chửi bố chửi mẹ mình lại :)) thằng bất hiếu,2302
0,Nguyễn Đạt lôi cả 1 vùng miền thì được nhỉ,2303
2,"Khunie Nguyễn đél ai lớn đi pbvm đâu thg óc Iồn ạ, nói cho đã xg h ngta nói lại nhảy dựng lên như bị đốt dái, cỡ m thì chame làm chó canh nhà cho mấy thằng tây lông cx ko có gì là lạ đâu thg con hoang ạ",2304
3,"Khunie Nguyễn nó là 3/ , cali con đó. Chấp nó làm gì ô . Rác thải mà. Kệ nó đi",2305
2,Khunie Nguyễn gia đình phản động đáng sống đâu,2306
2,Đặng Nam đéo hiểu đọc kiểu gì thành phản động. Học xong đã rồi hẵng đi làm anh hùng bàn phím nhé nhóc con,2307
0,Nguyễn Đạt hệ chui rúc :)),2308
0,Khunie Nguyễn “Khi mấy đứa tụi mày đi kì thị người ta thì có nghĩa là: tụi m đã đưa danh dự của cả gia đình tụi mày ra rồi. Tụi mày phải chấp nhận 2 kết cục: 1. Nó chửi gia đình mình thì mình nghĩ cách chửi lại nó 2. Chấp nhận đau thương là cả nhà bị chửi,2309
3,Nguyễn Đạt parky khóc,2310
-1,Hà Thị Phương,2311
2,"Tung Pham Duong tôi ở miền Trung, tôi nói được cả giọng Bắc-Trung-Nam kể cả giọng miền Tây vì tôi có bạn bè ở mọi miền. Nhưng ông bạn biết sao k? Tôi gặp 10 đứa ở trong Nam thì có tận 5 đứa là pbvm rồi",2312
0,Khunie Nguyễn chúc bạn 30/4 vui vẻ,2314
0,Khunie Nguyễn chắc anh khát nước lắm nhỉ =)),2316
0,Đặng Hoàng đọc cho kỹ vào. Đây yêu nước ko hết nhé,2317
2,"Khunie Nguyễn mấy thằng khùng đó, mỗi lần nghe câu parky thì auto nói người khác Cali, đúng là óc trái nho y như nước sôi đổ háng",2318
2,Rong Sư Đê ngu ngục thật bạn ạ,2319
0,Khunie Nguyễn nhưng bắc kì hay là parky,2320
2,Khunie Nguyễn phàn biện lại cũng ngu vl còn ra vẻ,2321
0,Nguyễn Mạnh Cường bọn phân biệt vùng miền toàn gọi bắc kì là parky đó,2322
2,Khunie Nguyễn gọi thì kệ cụ chúng nó đi Còn ng bắc ai để tên parky bắc kỳ mới đúng nhé,2323
2,NÓI CHO MẤY BẠN NGU NÈ:,2324
2,Khunie Nguyễn Riêng đã phân biệt Bắc Kì với Nam Kì thì chúng m với bọn 3 que đều như nhau,2325
2,Khunie Nguyễn bố cái thằng ngu bản chất từ parky đã là 1 từ pbvm vì nó là cách mà Pháp đặt cho miền Bắc lúc ta bị đô hộ đcm giờ cứ parky never die có mà die thằng bố mày,2326
0,Khunie Nguyễn t ng bắc t đéo thấy gì là tự hào cả đầy ng bắc mang cả cty lớn bé vào nam làm ăn còn k dám lấy tên đấy chúng m nghĩ mang cái tên phân biệt vùng miền mà bọn thực dân pháp nó đặt cho thì hay ho lắm à? Thời sự ngta cũng khuyên k nên phân biệt vùng miền,2327
0,Khunie Nguyễn thì không nói ai mà biết,2328
0,Khunie Nguyễn chuẩn b,2329
0,Khunie Nguyễn vậy xác định những ngày tới dẹp tiệm là vừa,2330
0,Khunie Nguyễn nói v ai mà chả hiểu nhầm hả anh,2331
3,Khunie Nguyễn kiếp nô lệ vào Nam làm thuê mà tự hào nhỉ,2332
2,Khunie Nguyễn rồi a m có chóooo nào zô mua hàng hông zị,2333
2,Khunie Nguyễn nhỏ không học lớn lên giải thích như cái lỗ đít t,2334
3,Khunie Nguyễn vậy sao ko kêu thằng anh mày đặt mẹ tên shop là Bắc Kỳ luôn cho nó tự hào :))))),2335
2,Khunie Nguyễn ngu si đần độn,2336
2,chúc mừng tiệm sớm đóng cửa nhé,2337
0,Khunie Nguyễn nam cry,2338
2,Khunie Nguyễn nó khịa kêu rạng danh kaka. Đúng óc,2339
2,Khunie Nguyễn yêu nước kiểu ngu thì im mẹ mày hết đi cả thằng anh mày nữa. Toàn lũ ngu tưởng thế là hay,2340
3,Nguyễn Tôn parky rất cay,2341
-1,Nguyễn Tôn,2342
2,Khunie Nguyễn 2 ae đần đặt quả tên ngu -))),2343
-1,Trường,2344
2,"Khunie Nguyễn parky là gì vậy, tiếng nước nào thế,hay là không có nước",2345
3,pakky mại đỉnh,2346
0,"Mạnh Cường Những ảnh này để luôn chiến thắng này người anh em bắc kỳ của tôi, những người Việt xịn, người Việt chính tông",2347
2,Tung Pham Duong ảnh xaoloz photoshop chứ có cái éo,2348
2,Tung Pham Duong cái page ghẻ gì có lèo tèo vài like thế này,2350
3,Nguyen Pino :)))) khổ. họ Nguyễn Thanh Hóa mà biết được chắc đã không gửi con cháu vào nam. nghĩ mà thấy tội nghiệp thế hệ con cháu. sao thế nhỉ hehe. kẻ thua cuộc thì cứ ám ảnh mãi. người giàu thì vẫn cứ giàu và lãnh đạo 3 miền :))) khổ. cay cay.,2351
0,"Tung Pham Duong haha, đứa cay nhất là đứa nghe 2 từ parky ấy nghe bth mà nhỉ",2352
3,Nguyen Pino bố cái thằng ngu m biết cội nguồn của việt nam bắt đầu từ đâu k? K có cụ tổ của m di dân vào nam mà sống k có cụ tổ mày đánh chiếm từ hà nội vào vũng tàu thì móc ra cái lũ vô ơn như tụi m hả.,2353
