,label,comments,ID
3780,0, username  ngày trước là bao lâu rồi bạn,3164
3781,0, username  đúng rồi thầy có kể . ngày xưa làm bếp bạn bè rủ nhậu nhẹt . báo nói thầy trụ trì ở daklak đâu có phải .chùa thầy ở vũng tàu mà . cũng có phải tên khánh đâu . thầy tên  username  mà,3165
3782,0, username  coi chừng có phát hiện thêm cái mới giật gân nữa,3166
3783,4,nụ cười nham nhở,3167
3784,2, username  nói bắn cả nước bọt nhìn ghê chết,3168
3785,4, username  công nhận nhìn khuôn mặtnụ cườihàm răng ..nham nhở sợ vãi lun,3169
3786,0,không. cứ ting ting liên tục thì thầy không ngậm được mồm lại luôn. không,3170
3787,0, username  bởi vậy thầy cười suối luôn,3171
3788,0,khổ cho người dân mình quá.,3172
3789,0, username  người dân sao mà khổ. nó có ép phải chuyển cho nó đâu. mê muội thì mất tiền. khổ gì,3173
3790,0,trần văn  username  họ không  đéo.  username người với những lời lẽ  username  vậy thì ngay cả tôi và bạn cũng khó từ chối ,3174
3791,0, username  thôi tu ở trong tâm được rồi bác thắp hương thắp khói tại gia thôi chùa cái username  làm gì giờ toàn ma tăng,3175
3792,0,trần văn  username ,3176
3793,0, username  . khổ tự vác vào mình chứ. vì mê muôi thì ai cản được.,3177
3794,4,nhìn mặt thầy sao không thấy có hậu chút nào lun  à trời,3178
3795,2,ớn mấy thầy thích cái username ển khoản này quá,3179
3796,0,khó thế mà thầy cũng làm được,3180
3797,0, username  suy nghĩ mãi mới ra đó chứ kaka,3181
3798,0, username  chuyến này thất thu ,3182
3799,0,quá đáng sợ thời mạc pháp tới thật rồi rất hoang mang dù con cũng là đệ tử nhà phật đã quy y có pháp danh và giờ đây con thà tin vào các tượng phật linh  username g tin vào các bài giảng trên trang giấy chứ con không bao giờ dám tin các thầy online. nam mô,3183
3800,2,thật sự là cũng do bọn chúng cạnh tranh nhau đua nhau đưa lên mạng những đoạn tao username ết giảng nên thành ra nó mới lòi ra được trình độ học thức trong chất lượng bài giảng của nó. những cái bài giảng đó thật sự là nó khiến cho người dân thấy vô cùng hoang,3184
3801,0,nhận máy mà không chuyển khoản là nợ  username  quả tới liền nha phật tử,3185
3802,2,ông này gọi thích nhận tiền bây giờ có một số nhà sư làm bẩn cửa phật  tại sao giáo hội phật giáo không loại bỏ những thành phần này đi nhỉ,3186
3803,0,không phải  username  báo pl nói trụ trì chùa lâm tì ni ở daklak đâu thầy trụ trì tổ đình hộ pháp phú mỹ bà rịa vũng tàu. thầy thích chuyển khoản lắm.,3187
3804,0,chuyện nhỏ chỉ là cái số tài khoản thôi chuyện đơn giản có thế thôi mà thí chủ cũng đưa lên facebook đã bảo tùy tâm rồi mà,3188
3805,0, username  thầy thích đủ thứ không nói thì ai biết tật xấu,3189
3806,0, username  chuyện thế thôi mờ,3190
3807,4,thấy cái mặt tên này không có  username   tí nàotên này đi làm hề cho các gánh xiếc thì đúng hơn,3191
3808,0,có bài hết..khầy thật cao minh..,3192
3809,0,nhiều username y càng mất niềm tin vào các thầy. dẫu biết rằng đâu đó vẫn có rất nhiều thầy thật,3193
3810,0,bố tổ loạn vì tiền rồi,3194
3811,0,ôi nụ cười  username  cái icon này luôn ,3195
3812,0,khầy củng có  username  kiến hơn mấy khầy kia nhỉ,3196
3813,0, username  mấy thầy kia không biết zalo viber hết rồi có stk hết rồi không cần ghi ra danh thiếp,3197
3814,0,thầy thích massage đây mà,3198
3815,0,cười 1 cái bay phước luôn  trời ui,3199
3816,0,thôi  username  ơi mình chuyển qua sân khấu sài gòn tếu làm nghề chân chính đi  username  ơi chứ làm vậy kỳ lắm,3200
3817,0,nói về luật nhân quả thì những người bôn ba kiếm ăn ngoài đời mới là những người từng trải nhiều nhất. và họ xảy ra nhiều áp lực  có những kinh nghiệm trải đời nhiều nhất. tại sao mọi người phải đi nge luật nhân quả từ những người thợ tu chỉ biết ngồi trong chùa,3201
3818,4,nhìn quả mõm là biết đớp thì thôi roof,3202
3819,0,ối dồi ôi ,3203
3820,0,vụ này không thấy giáo hội phật giáo lên  username g,3204
3822,0, username  nếu đánh vào 1 phát  là đi cả đoàn sao đốt lò chưa được cứ từ từ,3205
3823,0,bố cũng lậy thầy,3206
3824,0,mất niềm.teen thế nhỉ,3207
3825,0,có luôn hả,3208
3826,4,nhìn mặt ổng không thấy thiện cảm gì cả,3209
3828,0,cũng đáng thôi u mê thì ráng chịu trách chi ai,3210
3829,0,tình hình này không còn biết tin ai nữa. thầy tu sao còn làm những điều khó chấp nhận  username  vậy.,3211
3830,4,mặt thằng này trông đê tiện thật,3212
3832,0,thầy ông cố,3213
3833,4,mặt ông này dâm nhất trong các khầy,3214
3834,0, username  nói nhỏ thôi em khầy ngại,3215
3835,0,hãi cái luật  username  quả của các thích,3216
3836,0,tao username không nhận bút,3217
3837,0,tao username không chơi sang,3218
3838,2,thầy trò  gì mấy loại này,3219
3839,1,thèn cha mỏ tà la  username   lồn trâu,3220
3840,0,kinh doanh phật đây là những nhà kinh doanh tài ba  giả ăn chay cạo tóc vào chùa tao username ết giảng vậy là kinh doanh làm tiền được các phật tử hướng phật xu thế ngày càng đông,3221
3841,0, username  gọi cách khác là các thầy đang chạy nước rút để làm đại gia trong làng thợ tu trước khi mắt mờ chân tay chậm về quê chăn rau thả bướm,3222
3842,2,đi tu giờ là nghề kiếm tiền cũng  username  bao nhiêu nghành nghề khác thôi nên bản chất chủ yếu là kiếm tiền,3223
3843,2,siêu ma tăng  tu chùa nào vậy ,3224
3844,0, username  hộ pháp vũng tàu,3225
3845,0,thích nhặt tiền,3226
3846,0,chưa bao giờ thầy tu bị bốc phốt nhiều  username  bây giờ ,3227
3847,0,mình đang nợ 2.tỷ giờ mình cúng 2.tỷ tiền nợ đó cho thầy thầy có nhận không nhỉ,3228
3848,0,thật ra cúng dường với tâm phụng sự tam bảo là rất tốt bạn cúng bao nhiêu tuỳ tâm hộ trì phật pháp phát triển. đừng viết những bài tiêu đề  username  vậy làm cho đạo phật trong lòng mọi người ngày càng xấu đi.,3229
3849,0, username  thế nói luôn bán tùy tâm toàn dựa vào phật mới tiền dân,3230
3850,2, username  nói  username  bạn thì quá tiêu cực phật tử có người này người kia người nào có mà phát tâm thì cúng để các thầy lấy đó làm phật sự mở các khoá tu lo cơm nước cho cả ngàn người về tu tập hỗ trợ các thầy trẻ mới lên đi học hành. mình chỉ nói theo ,3231
3851,0,cuối cùng các khầy cũng đã tung tuyệt chiêu cuối rồi,3232
3852,0,sư chùa bốn vàng,3233
3853,0,có stk thì dễ đi lắm ,3234
3854,0,sợ qu username thầy ạ,3235
3855,2,thêm một thằng trọc thích cái username ển khoản nữa rồi mấy tuần nay xôn xao chưa tởn giờ tiếp tục,3236
3856,0,không ấy mỗi người chồng 5k ghi rõ note  hom qua em tuyet làm  thì sao mhir,3237
3857,0,bg trong  username ển kinh phát cho phật tử còn có số thằng nữa là,3238
3858,0,nhìn mặt khầy có hậu lắm mà các bạn username người mà là  hậu quả khôn lường nha,3239
3859,0,thầy tranh thủ để thầy hoàn tục thầy có mà dùng ấy mà.,3240
3860,2,dạo này  username  ma tăng trỗi dậy,3241
3861,0,thằng này coi vậy chứ có nhiều chị em cưng lắm à nghen nhìn mặt là biết và nó cũng đã từng hãnh diện về điều đó,3242
3862,4,mặt thằng này sao mà học hành gì trời,3243
3863,4,nhìn cái bản mặt chán thật ,3244
3864,2,đức phật  username  từ quá để cho đám thợ tu này nó làm mất hình ảnh.,3245
3865,4,nhìn bộ nh username anh này mồm rộng làm khó sử các phật tử rồi,3246
3866,0,công nghệ số qu username thầy. cho địa chỉ nhà đến tuỳ hỷ được không thầy.,3247
3867,2,nhìn chán thật.  ông bẩn phật pháp,3248
3868,4,nhìn mặt thầy  chán chả buồn ví  username  mào luôn,3249
3869,0,này mới được gọi là thầy @@,3250
3870,0,mô phật chùa nào chứa được thầy phật ở chùa ấy quả là gánh còng lưng.,3251
3871,0,hoan hỷ. thích nghe thầy giảng pháp lắm mà sao dạo này ít nghe. chắc muốn hết  username ên với những bài giảng của thầy rồi,3252
3872,2, username  mấy anh thợ tu này mà giảng cái gì nghe thì bật thầy pháp hoà mà nghe,3253
3873,0, username  thịnh dt tao toàn của pháp hòa đây này,3254
3874,0, username  chắc pháp hoà tóc dài hả,3255
3875,2, username  thịnh mày điên rồi,3256
3876,2,xàm tăng tội lỗi cho phật giáo.,3257
3877,2,bọn này được phật dạy à,3258
3878,0,đời này công bằng lắm  có ai cho không ai cái gì,3259
3879,0, username  tuỳ duyên á ní  haha,3260
3880,2,thằng này mà làm sư thì nó lừa hết của các tín đồ phật tử.,3261
3881,0,quá cái username ên nghiệp và lợi hại,3262
3882,0,thầy ăn mảnh,3263
3883,0,thu về vài chục tỉ bỏ ra 2 tỉ nuôi mấy mạng già lấy danh  username g làm màu thoạt nhìn thoạt nghe tưởng là đức độ vải thưa che mắt thánh,3264
3884,4,mặt gian gần chết,3265
3885,2,cho cha cho mẹ thì tính từng đồng.,3266
3886,2,cho thằng này lên đường đi. nhìn ngứa cựa,3267
3887,0,bảo thằng này đi niềng răng đi,3268
3888,0, username  thầy giảng pháp còn bảo bắn hết mưa xuân trái mùa vào mặt các phật tử kia mà ,3269
3889,4, username  mặt này trộm cướp chứ thầy gì,3270
3890,0,sự này chắc ăn nhiều hơn cầu,3271
3891,4,thầy trông hồng hào  username  tốt thế nhìn nụ cười là biết thấy.. thích đủ thứ rồi đến cúng nhiều nhiều cho thầy để thầy giảng pháp rồi về tha hồ nhiều phước.,3272
3892,0,nhìn khầy thấy  username  rồi ,3273
3893,0, username cách vị này không giống tu sĩ .,3274
3894,0,các phật tử tỉnh táo lại bớt đừng để ngu muội lấn át tâm  username  khi cúng dường cho mấy ông sư này,3275
3895,4,nhìn thôi đã không có một chút cảm tình với thằng chó nhuận đực này mà sao vẫn có những người u mê vẫn tin và chồng cho nó qu username ngu,3276
3896,0,mua thần bán thánh lừa người chứ thầy bà gì. cứ sống theo pháp luật thờ ông bà tổ tiên không việc gì phải tôn sùng ông ọ bà kia cho mệt,3277
3897,0,tha con tép nuốt luôn con tép cho thầy vui,3278
3898,0,mồm thầy phúc hậu thật,3279
3899,0,ông chân quang đã bảo rồi tướng không đẹp thì tâm cũng vậy,3280
3900,0, username  báo pl lên nà xong rồi lượm ơi,3281
3901,0,chư ngộ năng,3282
3902,0,riết mấy thợ tu làm quá trời quá đất.,3283
3903,0,thích cúng dường không,3284
3904,0,thích chân quang và thích nhuận  username  .,3285
3905,0,cúng dường cho khầy dj masa,3286
3906,0,vẫn u mê quá,3287
3907,0,thì đừng ai chồng lời cái máyakka,3288
3908,4,nếu xem tướng mặt thằng thợ tu này rất là gian xảo và lưu manh lắm nè các phật tử,3289
3909,0,chiêu trò dữ tợn ghê chưakk,3290
3910,4,nhìn cái mồm đầy răng chìa ra là biết tham ăn mà lại ăn bẩn nữa.,3291
3911,2,có khi nào cả đời tu đến khi nhắm mắt lại xuống tầng 18 không anh di đà phật,3292
3912,0,giờ không biết chùa nào còn nhận không nhỉ  đi tu làm 1 mớ xong hoàn tục lại ngon  nghề này giờ đang hót,3293
3913,0,tất cả những người tu hành mà có số thằng riêng có tiền riêng đất đai nhà cửa riêng tư cho mình thì là tu hú hết. mọi người đừng nên u mê mù quáng tin những cha nội đó vì những con người đó là thợ tu. theo đạo là phải có  username  tuệ. tu hành là không có gì ngoài,3294
3914,1,thợ tù giờ khôn  username  chó,3295
3915,4,thằng này miệng rộng chắc táp nhiều lắm,3296
3916,2,thầy nói phét.miệng thì ồn ồn .thầy bây giờ  username  gì đâu kvậy mà củng có người ngồi nghe.,3297
3917,4,cái mặt nham nhở bắt ớn,3298
3918,2,lòi mặt 1 xàm sư,3299
3919,0,giống nam đẹp trai ,3300
3920,1,chẳng ra cái giống  đéo gì. tao chỉ tin vào phật pháp không tin vào người truyền đạo.,3301
3921,4,nhìn thầy phúc hậu quámồm kia chắc trả ăn được gì,3302
3922,0,cúng dường thầy chứ tam bảo nào,3303
3923,4,nhìn mặt giống quỹ,3304
3924,0,thợ tu cùng dòng thích ông nội,3305
3925,0,nước ta có giáo hội. vậy tại sao các tu sĩ chùa/ tự viện đã/ đang/ sẽ làm sai tôn chỉ chẳng có hình thức xử phạt nào cho công chúng thấy ra ngô  ra  username   quốc có quốc pháp tự có tự quy gia có gia phong.,3306
3926,4,nhìn cái mồm khầy là biết sức khầy khợp  username o rồi,3307
3927,0,thựơng toạ thích đủ thứ,3308
3928,0,thằng bỏ nước  đéo username lẻ nè,3309
3929,0, username  chùa thì phải cúng dường mới tồn tại mà cũng vừa phải thôi. cuộc sống dân khó khăn là tụ họp bày vẽ quá trớn. một nhóm người tụ học nghe giảng vài ngày thôi là chi phí xe có di lại ăn uống hành lể rất tốn kém gây lãng phí .,3310
3930,0, username   ừa đúng rồi em,3311
3931,0,bậc thầy  username eting,3312
3932,4,nhìn tướng mạo rất giống loại sôi thịt username .,3313
3933,0,thầy thích money,3314
3934,0,nụ cười thật hồn nhiên mà,3315
3935,4,thầy chi mà nhìn mặt nham nhở ,3316
3936,2,nhìn thấy  gian gian  rồi,3317
3937,0,thầy có bộ nhá  username  thế,3318
3938,2,từ ngày bạn tui xe cho coi lip của thầy này tui thấy ổng giảng ổng cười tự nhiên tui sợ ma ghê luôn á tui là dân g username  nghe truyện ma,3319
3939,0,niệm phật mà không để hình ảnh phật mà để hình thành là biết ngã mạn qu username lớn rồi chứ đừng nói chi về tham,3320
3941,0,thầy bây giờ gọi thầy chùa là nhiều,3322
3942,4,nhìn trông không có thiện cảm cho lắm .,3323
3943,0, username  sư chùa em sn96 còn tâm sự với em mở 2 cửa hàng cf bị sập cả 2 ,3324
3944,0, username  thế hả .anh không theo tôn giáo nào cả . sư giờ đại trà  username  1 ngề rồi sao ý,3325
3945,0, username  sư ở chùa của làng em đấy,3326
3946,0,thích nhận tiền,3327
3947,0,mặt giống thích tâm phúc thế,3328
3948,0,cái từ thầy phải nên xứng đáng từng con người.,3329
3949,0,bất ngờ chưa,3330
3950,0,trông mặt biết rồi,3331
3951,2,mấy thằng này thì không bắt nó khầy lầy,3332
3952,4,mặt gian thế này mà một đống con nhang không nhận ra à,3333
3953,0,quả pr này của thầy kinh điển đấy,3334
3954,0,thằng này trươc khi làm thơ tu nó đi bán hàng  username  nhỉ,3335
3955,0,nước cờ này khó thế mà cũng nghĩ ra được,3336
3956,2,đã đi tu rồi vẫn còn muốn đớp tiền này tiền lọ. sư lăng nhăng.,3337
3957,1,làm thầy dễ thật định mệnh,3338
3958,0,mới nghe khúc đi massa,3339
3959,0,ông này giới thiệu là  username  nhậu nhẹt nhẹt bất hảo không có việc làm rồi tối ngủ ở chùa sau giác ngộ đi tu thuyết pháp không chuẩn xác.  thích đủ thứ thì đúng hơn ,3340
3960,4,thằng ni mà làm thầy hay thiệt. nhìn cái miệng  username  hà mã. phát ngôn hư mồ mã. nói chung toàn mã với mã,3341
3961,0,cúng cho nó lấy tiền đi massage chứ làm gì.,3342
3962,0,thầy thích chuyển khoản cười tươi thế cái máy nghe pháp hay máy niệm phật 100k chuyển khoản cho khầy ít lắm 500k khầy lời lắm luôn vô chùa thường khầy rỉ rả chuyển khoản hoài chịu sao xiết trời.,3343
3963,0,thông minh qu username khầy ơi,3344
3964,0,thiếu lâm tự đúng là thái sơn bắc đẩu,3345
3965,0,nam mô anh di đà phật,3346
3966,2,thầy này nhìn phù hợp với nghề mổ trâu mổ bò,3347
3967,4,mõm thầy zống mõm con lừa thí,3348
3968,0,tu công nghiệp,3349
3969,0,ông này năm 2022 ngồi cùng thợ hát  username  rồi có đăng tik tok phải không nhỉ,3350
3970,2,thằng này chúa hề chứ thầy thọ cái qué gì,3351
3971,4,nhìn cái mặt đã không có  tí thiện cảm nào.,3352
3972,4,mặt thằng này giống con heo nọc,3353
3973,0,sư kinh doanh.,3354
3974,0,chắc thuộc ghpg  việt nam chứ,3355
3975,0,trụ trì được bổ nhiệm,3356
3976,0,khầy khoang trắng trợn qu username khầy,3357
3977,0,đại đức thích cái username ển khoản à,3358
3978,2,ni là thợ tu lại bảo tự ái,3359
3979,4,mồm cái username ngão chỉ đớp thôi tu tập gi,3360
3980,2,thằng ni vừa gian vừa ác,3361
3981,0,tóm lại mục đích cuối cùng là tiền còn các việc khác chỉ là  username  tiện để kiếm tiền,3362
3982,0,thày khác trong phim quá,3363
3984,4,nhìn cái mỏ thấy hãi,3365
3985,0,giờ đi học đi làm xưa rồi đi tu mới là con đường nhanh giàu và nhàn,3366
3987,2,thằng này mà sư gì,3368
3988,0,nụ cười đẹp nhất thế giới mà tôi từng được ngắm.,3369
3989,0,từ nhiều username y có thầy tmt thì máy anh trọc này khó kiếm ăn rồi,3370
3990,4,sao bảo thầy ăn chay mà mũm mỉm qu username trời ,3371
3991,0,con nhang đệ tử lại cứ tưởng hốc được của khầy á. mơ đi,3372
3992,0,thầy bà nay thái hóa hết rồi,3373
3993,4,miệng thầy rộng qu username không từ thứ gì,3374
3994,0,thầy tư  username  quá,3375
3995,4,nhìn miệng thày nó bẩn cái mặt nhăn nhở trông mất dạy lắm,3376
3996,0,thích lợi nhuận,3377
3997,0, username  lợi nhuận phải kèm thuận lợi.,3378
3998,0, username  1con vậy chán.,3379
3999,0,thầy giành khôn hết phần  username  hạ,3380
4000,0,phật giờ dùng agribank hả mày.nhiều,3381
4001,0,buồn buồn nghe mấy thằng thầy chùa này sl cũng vui. cái gì tốt thì nghe và biết chọn lọc. còn nghe tụi nó nói xàm rồi ngồi cười thì thua. bây giờ được bao nhiêu thầy tu đúng  username . tài khoản mấy ổng trên 9 con số mà người nghèo thì lại bỏ tiền ra dâng lên,3382
4002,0,khéo qu username trời khéo ,3383
4003,0,thầy ít khôn ghê ạ,3384
4004,4,nhìn mặt thằng này thấy lưu manh đểu giả,3385
4005,0,thích nhăn răng,3386
4006,0,thời buổi đổ xô đi làm khầy. tiền bạn username tánh làm cống nạp mặc sức mà hưởng lạc,3387
4007,0,nhìn hình khầy thật phéc hậu,3388
4008,0,đôi khi không thể không chửi thề,3389
4009,2,thầy giống kim sĩ điểu quá.ho username thân của kền kền,3390
4010,2,thợ tu cái username giồ .,3391
4011,2,quỉ dương chứ không phải ma dương,3392
4012,0,đỉnh cao bán hàng,3393
4013,2,thời buổi này  username  khầy bày mưu hiến kế lập kế mấy ông giờ tu trong trang thái thấy được bác là khoái. nam mô anh di đà phật.,3394
4014,0,vậy mà khối em u mê vẫn cái username ển,3395
4015,0,thầy mới tốt nghiệp kho username kinh doanh 4.0 xong mà,3396
4016,0,nhìn cái mặt mà muốn đánh lộn,3397
4017,0,thầy thì kinh rồi,3398
4018,0,lỡ nhận máy rồi mà không chồng là mắc nợ suốt kiếp,3399
4019,0,nam mô anh di đà phật. username cho con nghỉ tu 5 phút con chửi mấy thằng thầy chùa này cái.,3400
4020,0,nhầy thích cái username ển khoản,3401
4021,4,nhìn thấy mặt là khó ưa rồi mỏ cái username tra,3402
4022,4,mặt này không phải ma mà là quỉ tăng ,3403
4023,0,thích nhuận  username ,3404
4024,4,nụ cười sợ vãi,3405
4025,0,cái chiêu bỏ con tép lấy con tôm ấy mà,3406
4026,4,mặt này vô hậu thời mạt pháp. tu sĩ nói lung tung .làm cho phật tử nghi ngờ giao động mất niềm tin vào các vị tu sĩ.,3407
4027,0,thích nhận  username ,3408
4028,0,vãi thầy với chùa,3409
4029,4, địt mẹ thằng mồm rộng,3410
4030,0,đỉnh cao của sản phẩm mồi,3411
4032,0,sao giờ các thầy ăn chay kiểu gì mà vẫn béo mặt nhẵn thín .. mình ăn ít mới có tuần mà gầy da dẻ  username  người sắp chết .,3413
4033,0,chiến thần chốt đơn.,3414
4034,4,ông này nhìn mặt khả ố,3415
4035,0,anh thợ tu,3416
4036,0,báo đởm nay đăng thích cái username ển khoảng luôn kìa  ai chống phá đạo phật đây vào mà xem .,3417
4037,0,hỏi sao mấy thầy đi tu giờ giàu vãi,3418
4039,4,nhìn mặt là đã biết kẻ gian dùi,3420
4040,1,cha bố thầy,3421
4041,0,không bjk sao tui nhìn chú  username  không 1 chút thuần hậu không 1 chút phúc đức hiện ra,3422
4042,0,nhìn thầy cười thoải mái ghê,3423
4043,2,sư gì mà  username  lợn ỉ chỉ biết liên nhờ chính phủ vào cuộc,3424
4044,0,ôi thầy giảng dân nghe răm rắp,3425
4045,0, username  là thầy kinh tế,3426
4047,0,làm tiền hợp pháp,3428
4049,0,giờ thì ai tin mà chuyển khoản nữa chuyển mệnh gi username lớn thì phước lớn,3430
4050,4,mỏ toè loe.đi đứng không  username  thường.nói năng cục súc.vậy mà các phật tử không nhận ra cái cốt cách bậc sư thầy.theo tôi thì ngu muội hết .ai có chửi thì cứ chửi tôi nhé,3431
4051,0,thích cái username ển khoản . không ,3432
4052,0,nam mô nam mô tiền vô tài khoản.,3433
4053,0,mặt  username  vãi,3434
4054,0,thầy thích nhận đô,3435
4055,0,không khéo các khầy cũng bị khoán doanh thu cũng nên,3436
4056,2,ngu thì chieu. ba mẹ gđinh không lo. lo đi cung mấy thằng không username . ước gì gặp tao đập chết con mẹ mấy thằng tu đó lun,3437
4057,2,tham lam vô độ nói láo nói dóc riết  vậy ứng mấy thích money luôn,3438
4058,4,ti hí mắt lươn  username .đoạn sau em không nhớ ạ,3439
4059,0,bây giờ thầy tu mà cũng có nhiều chiêu trò  username . kiếm tiền,3440
4060,1,dù mẹ  username  ma tăng,3441
4061,1,bố thằng chư bát giới,3442
4062,0, username  thanh tâm,3443
4063,4,thầy mõm rộng hay đớp,3444
4064,4,tâm sinh tướng mà mặt này xoio thịt quá,3445
4065,0,thầy biết kinh doanh giữ,3446
4066,0,thích cái username ển khoản,3447
4067,0,tùy tâm năm chăm,3448
4068,0,giám đốc công ty này làm ăn được nhỉ,3449
4069,0,thầy là bậc thầy thu hút vốn không,3450
4070,2, username  sư hổ mang,3451
4071,0,thợ tu đừng nôn nóng từ từ rồi em nào cũng có đừng chen lấn em có không,3452
4072,2,ma này tao username ết giản chưa đi tu đã đi massage 2 3 em mas,3453
4073,4,nhìn cái kiểu cười thấy gớm,3454
4075,0,họ thích suy thoái quá,3456
4076,4,nhìn cái miệng là biết ăn tạp rồi,3457
4077,1,tu dạo tao dụ,3458
4078,0,người ta tuỳ hỷ ai muốn cúng thì cúng tiền đó cũng mua lại máy tặng lại người khác. chứ ai  username  anh năm mực kêu gọi suốt bị cô hằng chửi không còn cái gì.,3459
4079,0,thầy có điệu cười bạn username đạo quá,3460
4080,0,phàm phu tranh thủ hốt cú chót.,3461
4081,0,mấy khầy giờ nổi  username g quá,3462
4082,0,đề nghị công an vào cuộc ,3463
4084,0, username  vào cúng cái giường đi,3465
4085,0,đường tình thì khầy thua  username người đường kiếm ăn khầy chấp hết,3466
4086,2,khầy lừa đảo,3467
4087,4,khôn  username  thằng heo nái,3468
4088,0,thích thì bào mới đúng,3469
4089,0,qu username êm,3470
4090,4,nhìn mặt  username  mấy thằng lừa đảo vậy mà cũng có người nghe hay thật,3471
4091,1,địt bà nhà thầy.,3472
4092,2, username  thầy mõm anh ạ ,3473
4093,0,cúng vườn đi mấy con cúng nhiều nhiều vào,3474
4094,1,cái mặt  username  đầu kặt mà thầy con mẹ gì,3475
4095,0,tao username  đủ thứ,3476
4096,0,kinhkong mặc áo cà sa,3477
4097,0,ông hoàng ma két tinh,3478
4098,0,sớm muộn cũng lộ thôi mà,3479
4099,2,tởm lợm với nhiều sư xàm,3480
4100,4,giờ username miệng mắc quai luôn. lỡ nhận rồi ,3481
4101,0,tâm sinh tướng ,3482
4102,0,rồi có ai cái username ển khoản chưa,3483
4103,0,thà không tu chứ đi tu mà kiểu nay tội lút đầu,3484
4106,0,cái username ện khó vậy khầy cũng nghĩ ra,3487
4107,0,vậy là kinh doanh.ka ka.,3488
4108,0,thích đủ thứ,3489
4109,0,ai cung thì cung tuy hy ma không sao thay nuôi bao nhiêu cứ già được,3490
4110,2,vô liêm sỉ,3491
4111,0,cao minh thật cao minh. tu sĩ thời đại 5gờ.,3492
4112,0,thích tao lao,3493
4113,0, username  khi nào  anh em ta mới học được quả đòn này của thầy không,3494
4114,0,sao giờ tui  vậy ứng lũ này thế không biết,3495
4115,0,thì ra tên thật của chú em là  hồ răng ham ,3496
4116,4,mặt thằng này mà tu ji nhìn là thấy  đéo có thiện cảm rồi,3497
4117,0,con xin cúng cái kí,3498
4118,0, username  toang khầy rồi anh,3499
4119,2,mấy ông này làm tiền chứ sư sãi gì .,3500
4120,4,béo  username  con lợn . hốc tốt ngủ tốt,3501
4122,0,vì sao  facebook zutubi xoay chiều về ..nhà tu hành khất thực. tao username giờ mình tuệ .,3503
4124,0,ẩu qu username khầy ơi,3505
4126,4,mặt thằng ma tăng này xấu xí,3507
4127,1,mày username nó ăn nói hàm hồ,3508
4128,1,thích ngậm cái..ứ..tao. hợp hơn,3509
4129,4,nhìn cái bộ nh username là không thẩm nổi.,3510
4130,0, username  nẹ chuẩn bị thầy được gặt quả rồi quả đắng hay ngọt thì chưa biết,3511
4131,4,mồm  username  cái khau hót,3512
4132,4, username  múp đầu trạch,3513
4133,4,cái tướng cười qu username dả tạo,3514
4134,2,bộ nhá này ăn không chừa cái gì,3515
4135,0,đăng thanh  username  nhìn giống lắm luôn nha,3516
4136,0, username  ư là trời,3517
4137,0,cái username ển cho ổng 1k được rồi,3518
4138,4,miệng thầy hơi bị rộng.,3519
4139,0, username  do ngày bé khầy ăn nhìu á,3520
4140,2,thằng 3 chợn,3521
4141,0,ủa ủa che chị vậy để tao cái username ển cho vài tỷ,3522
4142,0,50 ngàn máy mỗi người 100k thôi thầy bỏ túi 5 tỷ quá ghê gớm đúng là nam mô bổn sư thích carl mony username có khác,3523
4143,0,chồng cho nó 1k,3524
4144,0,thích nhuận cức,3525
4145,0,thời mạt pháp,3526
4147,0,bỏ cái áo cà sa đi nhìn thầy giống tướng cướp hơn username .,3528
4148,0,thích đủ thứ hã,3529
4149,0,khầy chu đáo gớm có qr luôn .không,3530
4150,0,mô phật suy nghĩ cao siêu đấy,3531
4151,2,nhìn  username  thằng trốn trại.,3532
4152,0,khầy quả là cao siêu mà . không,3533
4153,1,trông sư chán đời vấn đề,3534
4154,0,thầy khoái khầy cười híp mắt luôn,3535
4155,4,cứ lướt thấy cái mỏ cái username trên ông này là tui nổi bồ đề gai,3536
4156,0,thích sổ đỏ,3537
4158,2,nhìn mặt và thái độ cách ăn nói. username là biết ngay khầy lừa đảo chứ tu hành gì.,3539
4159,2,đời lắm thằng bạn username dơ,3540
4160,0,thả con tép bắt con tôm. mấy người già thường hay bị dụ.,3541
4161,2,nghề tu hành đang hót không làm mà vẫn có đớp,3542
4162,2,chùa không có tiền lấy gì có tiền mà xây cho đẹp tụi mày bớt dã tạo đi chùa không đẹp bọn mày có đi không  hay bọn mày củng chỉ chọn chùa đẹp mới đi,3543
4163,0, username  mày có cúng không mà ý kiến,3544
4164,0,lương quang  username  mới chồng thấy 5k,3545
4166,0,thích car money beng,3547
4167,0,khó qua ải cơm áo gạo tiền,3548
4168,0,anh di đà phật username .,3549
4169,0,phật thích car money,3550
4170,2, thầy đớp kỹ,3551
4171,1,khầy  username   lồn,3552
4172,1,thồn lầy chơi dơ vậy,3553
4173,0, cái lồn mẹ thầy khôn vậy,3554
4174,2,tướng rượu thịt,3555
4175,0,thợ cái username ên nghiệp thật,3556
4176,0,khứa này thì cười suốt còn khứa thích cẳng quang thì nói ba láp ba xàm thấy cũng vui vui,3557
4177,1,mặt  username  mặt  lồn,3558
4178,1,thầy này trông mặt không khác gì cái lon trâu,3559
4179,4,thầy được cái xấu trai và  vô  username ên chúa ,3560
4180,1,địt mẹ khầy,3561
4181,2,thằng ma tăng,3562
